No,AQI
34970,16.27852759
34971,16.66440109
34972,21.78152871
34973,20.54549698
34974,20.52808263
34975,22.54033442
34976,20.63806455
34977,22.99876714
34978,21.85796779
34979,28.48048623
34980,32.55727267
34981,33.30090041
34982,36.09329482
34983,22.04893109
34984,20.5278706
34985,20.21341354
34986,20.44305865
34987,21.58314168
34988,24.60327108
34989,51.60223863
34990,45.75553469
34991,34.04427889
34992,28.09877567
34993,28.86738726
34994,31.86578391
34995,28.94656388
34996,24.32787776
34997,21.68294056
34998,24.90930759
34999,35.27373971
35000,40.25522342
35001,47.5774486
35002,51.84139678
35003,61.16564668
35004,52.23112791
35005,62.00015381
35006,62.6798291
35007,80.14226952
35008,59.47672401
35009,77.06374065
35010,111.3928956
35011,93.54118306
35012,143.2583139
35013,97.86035622
35014,68.37731396
35015,62.73199118
35016,34.92002212
35017,34.72995818
35018,26.87315029
35019,26.78313674
35020,30.00084829
35021,27.18002737
35022,21.63306218
35023,23.4775339
35024,21.52489361
35025,31.47177593
35026,36.51198809
35027,54.7724872
35028,124.1719662
35029,113.5849173
35030,60.55919448
35031,70.3849251
35032,155.2625924
35033,99.00340852
35034,108.34388
35035,202.8128827
35036,156.5557946
35037,178.5606236
35038,154.8790837
35039,126.7144534
35040,123.7072266
35041,94.22011273
35042,83.65986109
35043,111.3888222
35044,115.4871386
35045,114.6792418
35046,133.5445897
35047,146.5057745
35048,137.6315801
35049,120.9497592
35050,103.4080764
35051,124.7742845
35052,168.6267225
35053,189.4892452
35054,157.2949107
35055,253.1387078
35056,233.1429139
35057,247.4312807
35058,234.3694716
35059,226.5498151
35060,244.8929611
35061,214.1032222
35062,225.3038879
35063,194.7837807
35064,198.6092109
35065,216.7106929
35066,210.1944615
35067,175.5261531
35068,211.386951
35069,214.6926831
35070,154.747261
35071,131.6985885
35072,125.655547
35073,153.9750736
35074,164.0940436
35075,191.0812053
35076,214.1438734
35077,246.6030568
35078,249.6421361
35079,151.2668333
35080,284.2739288
35081,277.3272668
35082,264.3599011
35083,237.5002514
35084,212.82605
35085,182.8039046
35086,172.066907
35087,172.7129196
35088,173.7208938
35089,176.2120435
35090,174.4606778
35091,173.8098603
35092,168.0218088
35093,152.5674731
35094,135.149839
35095,144.780637
35096,124.9153309
35097,157.0232515
35098,150.3470119
35099,141.8641902
35100,117.7058803
35101,155.3553918
35102,169.347574
35103,154.7559514
35104,183.6116529
35105,197.5911331
35106,208.3162503
35107,239.8452774
35108,281.7477586
35109,277.126982
35110,274.508492
35111,273.2129206
35112,279.8239974
35113,255.6789155
35114,226.9512385
35115,251.6176234
35116,241.4666526
35117,215.8712993
35118,175.2846465
35119,196.4627424
35120,219.8681271
35121,248.9953125
35122,295.2031608
35123,229.7265193
35124,311.0915564
35125,343.0784031
35126,387.9486018
35127,367.8954443
35128,324.7159007
35129,358.7690881
35130,294.3909306
35131,286.0446061
35132,358.6613326
35133,286.3246152
35134,260.9961264
35135,262.8183501
35136,294.6056556
35137,312.9604862
35138,338.7040371
35139,233.1270909
35140,116.335957
35141,114.5266835
35142,81.69310864
35143,77.88889883
35144,71.80701882
35145,78.47480851
35146,80.62022723
35147,82.32995958
35148,112.8365085
35149,108.4695666
35150,111.4157947
35151,117.7252708
35152,125.9701755
35153,111.2369881
35154,158.1518556
35155,145.6383917
35156,160.1769696
35157,162.7143999
35158,152.4723314
35159,171.3174333
35160,133.2198832
35161,111.8997922
35162,92.64029108
35163,80.74646462
35164,81.46041918
35165,87.9089227
35166,84.84948781
35167,111.7889282
35168,134.0438717
35169,139.0548529
35170,147.1781504
35171,159.9858779
35172,198.3502424
35173,215.5491982
35174,230.4176969
35175,211.7933342
35176,102.3937866
35177,91.11007243
35178,77.41039925
35179,45.29540148
35180,70.99366891
35181,54.59057319
35182,41.11277333
35183,24.52802279
35184,23.19218835
35185,42.00658124
35186,27.3798679
35187,61.96454417
35188,46.0227604
35189,42.81105659
35190,30.05713717
35191,46.266645
35192,68.14340987
35193,67.98133301
35194,60.14468499
35195,51.97393983
35196,68.76571203
35197,75.19060648
35198,76.96666786
35199,98.79823928
35200,89.81042466
35201,85.30300814
35202,79.84236305
35203,62.58483772
35204,64.65569143
35205,77.85535029
35206,55.72132477
35207,27.59652391
35208,22.90655561
35209,23.1375331
35210,25.28423123
35211,23.78945573
35212,21.02924713
35213,30.59353291
35214,26.58105127
35215,27.8141429
35216,34.01624382
35217,37.07921422
35218,48.14273005
35219,49.86809673
35220,55.48619189
35221,68.46243827
35222,79.80418339
35223,102.5517051
35224,117.1730079
35225,130.6579567
35226,130.2180204
35227,110.1262209
35228,103.178301
35229,109.9252226
35230,129.4759358
35231,173.5102817
35232,171.1516809
35233,187.4906508
35234,199.0053727
35235,167.8806437
35236,153.7977758
35237,169.4840343
35238,62.65090227
35239,42.57794483
35240,28.08307544
35241,91.97266883
35242,138.192659
35243,143.4792022
35244,129.0684176
35245,159.3109089
35246,136.7308974
35247,174.9611639
35248,165.8419045
35249,169.6146825
35250,185.7895658
35251,178.8650121
35252,208.909278
35253,206.2096981
35254,165.4629301
35255,147.3064311
35256,176.8517799
35257,138.890939
35258,111.8218784
35259,101.5165699
35260,60.8495731
35261,49.13688211
35262,56.19773318
35263,63.64432265
35264,58.92534894
35265,70.44145286
35266,69.44926897
35267,63.83148691
35268,98.87872945
35269,85.15700687
35270,85.17210346
35271,113.5915737
35272,114.6865694
35273,109.67706
35274,147.8772969
35275,138.3763543
35276,124.6252008
35277,119.6727845
35278,126.148838
35279,99.83395699
35280,72.1693666
35281,42.25582629
35282,47.01638393
35283,40.81987954
35284,80.26149294
35285,87.22609675
35286,64.40061708
35287,79.03813141
35288,107.2422038
35289,106.6064276
35290,107.350287
35291,92.6173316
35292,78.29878844
35293,76.43207835
35294,71.74579409
35295,70.26360171
35296,74.94360963
35297,58.36848289
35298,63.90512675
35299,23.02861547
35300,37.26262375
35301,22.0910349
35302,21.17877089
35303,19.78398323
35304,19.41460345
35305,20.08415465
35306,18.15879262
35307,18.47100331
35308,21.12977797
35309,19.88095072
35310,17.70703221
35311,17.73172108
35312,18.12574229
35313,21.99185056
35314,26.86025167
35315,32.24216846
35316,26.91239365
35317,68.28432222
35318,103.0403428
35319,95.1664975
35320,71.50027576
35321,88.30432504
35322,85.49237384
35323,99.95731867
35324,86.45268748
35325,89.32050438
35326,60.78377208
35327,66.44312648
35328,69.67401695
35329,65.84999297
35330,63.45795179
35331,33.66402828
35332,34.30877853
35333,45.55877337
35334,32.77871315
35335,24.02167499
35336,29.99086723
35337,27.62432125
35338,21.89782208
35339,24.25898332
35340,76.04126242
35341,59.44873478
35342,67.65531342
35343,85.43775391
35344,124.5778208
35345,69.06605286
35346,87.65003159
35347,83.40357644
35348,93.89813352
35349,112.5904344
35350,35.64816328
35351,23.12448032
35352,19.6348342
35353,19.41839715
35354,19.48904578
35355,21.32521857
35356,20.13735939
35357,25.30348866
35358,25.15424674
35359,28.46563023
35360,28.05445725
35361,49.94481405
35362,56.76214982
35363,55.52164176
35364,61.45591337
35365,67.63560749
35366,78.46902347
35367,113.9757828
35368,143.0693784
35369,114.0804061
35370,152.7265068
35371,101.6501154
35372,103.0657787
35373,146.3769025
35374,70.06114197
35375,53.92952527
35376,38.03913544
35377,30.50892795
35378,24.50755504
35379,28.01260892
35380,41.02120609
35381,41.71314192
35382,43.93185037
35383,48.90468156
35384,51.84833303
35385,64.04542871
35386,56.22782972
35387,74.56432417
35388,67.6406946
35389,69.2249345
35390,75.41862251
35391,77.72513272
35392,102.6200983
35393,61.96723508
35394,91.99406004
35395,100.6451124
35396,116.7221957
35397,112.5603522
35398,89.34905622
35399,89.84113296
35400,79.86631578
35401,71.97531112
35402,71.89946451
35403,55.60764776
35404,51.85512665
35405,52.73339382
35406,82.8505031
35407,79.89186549
35408,79.31554486
35409,88.2688042
35410,125.4929847
35411,85.48570254
35412,129.1570775
35413,148.084773
35414,166.5990626
35415,167.1104698
35416,175.8545128
35417,151.1158865
35418,185.8889522
35419,182.1209727
35420,196.1162053
35421,163.5027793
35422,131.8460352
35423,157.5362877
35424,161.6574082
35425,147.5579681
35426,146.8766797
35427,114.1642361
35428,106.6888643
35429,110.139418
35430,117.0626115
35431,117.7696901
35432,104.8930279
35433,108.3388733
35434,112.6860503
35435,110.1609802
35436,104.6660388
35437,101.8716725
35438,102.3617738
35439,102.9447653
35440,115.1755696
35441,116.4620972
35442,117.6648037
35443,118.3694784
35444,152.212806
35445,165.5122578
35446,159.9529046
35447,125.6787923
35448,163.5411899
35449,84.10906541
35450,38.90158029
35451,42.06129527
35452,40.74588041
35453,56.38014671
35454,49.48357428
35455,48.46647201
35456,47.38537207
35457,56.13241671
35458,394.0670886
35459,142.596061
35460,115.4459662
35461,135.4864547
35462,144.5104098
35463,137.2679964
35464,98.4677437
35465,60.33759728
35466,90.91025992
35467,115.0078184
35468,82.2542873
35469,79.20549498
35470,73.00496943
35471,71.24700619
35472,113.7409654
35473,97.8083432
35474,87.30138699
35475,116.5037327
35476,52.64363416
35477,47.31683158
35478,53.4257276
35479,62.84831661
35480,57.90870518
35481,63.69072574
35482,53.72701192
35483,78.3949151
35484,66.75231179
35485,81.32280613
35486,78.4265118
35487,70.627135
35488,88.54873048
35489,88.77610646
35490,71.69639607
35491,87.47027162
35492,83.51523771
35493,48.90201785
35494,50.04310876
35495,54.65790371
35496,59.90716704
35497,60.96637495
35498,35.78073049
35499,52.26743584
35500,59.11283804
35501,58.60230371
35502,67.1103685
35503,70.00697403
35504,70.32729746
35505,73.49248693
35506,75.7946754
35507,82.28377363
35508,98.96268933
35509,84.00221527
35510,89.48159089
35511,142.1430395
35512,114.4632205
35513,140.7665289
35514,128.5281497
35515,170.7155937
35516,139.0945772
35517,124.2429858
35518,133.3291055
35519,119.1978044
35520,145.1507687
35521,87.77847415
35522,75.50419499
35523,78.21790065
35524,72.5679556
35525,71.29453531
35526,66.85696207
35527,114.7079995
35528,85.64093671
35529,96.01262265
35530,99.88830258
35531,101.9840826
35532,130.0070561
35533,116.0766371
35534,114.39466
35535,120.3124635
35536,120.8389101
35537,194.6736507
35538,166.3896266
35539,166.7548313
35540,141.6131483
35541,111.233553
35542,124.6065572
35543,142.3031585
35544,121.2827418
35545,121.4101218
35546,112.8174239
35547,121.2877362
35548,121.2378145
35549,115.7753684
35550,110.7113419
35551,110.4233354
35552,98.72722766
35553,93.59672269
35554,103.7948617
35555,138.7051081
35556,162.327951
35557,186.6409517
35558,167.897374
35559,180.0560611
35560,222.8716275
35561,163.4401673
35562,187.634597
35563,154.2995918
35564,160.7427428
35565,184.0557148
35566,169.1159117
35567,207.3523854
35568,181.8693507
35569,228.960791
35570,201.006709
35571,168.8677178
35572,146.7528996
35573,176.1487249
35574,195.1474155
35575,194.9489924
35576,208.6083572
35577,139.7798201
35578,69.66897699
35579,64.47558466
35580,89.59410717
35581,93.5790283
35582,80.75544584
35583,108.2634701
35584,78.90843605
35585,106.8854649
35586,77.92922655
35587,91.82544262
35588,106.0828262
35589,85.48325025
35590,97.35975369
35591,100.615976
35592,86.6827338
35593,56.13051738
35594,60.19649209
35595,49.74189688
35596,49.4954462
35597,67.34570063
35598,76.80889408
35599,88.50572198
35600,77.3893514
35601,90.39759729
35602,61.83367806
35603,67.0998872
35604,62.27820643
35605,81.27417197
35606,78.30398217
35607,95.75629294
35608,79.11102003
35609,73.76340181
35610,106.1533407
35611,75.52669062
35612,84.53809154
35613,48.88937709
35614,47.82036617
35615,62.07248579
35616,56.51421289
35617,61.88753744
35618,60.72321315
35619,56.5372951
35620,67.23844777
35621,62.16741128
35622,78.72339394
35623,77.6943505
35624,87.4238054
35625,104.4573882
35626,103.3890774
35627,111.5548419
35628,113.3437491
35629,115.9788863
35630,119.7934942
35631,140.7254955
35632,124.8772656
35633,124.738111
35634,111.8617712
35635,108.9352241
35636,101.3354732
35637,91.3196727
35638,97.60991424
35639,107.2484324
35640,96.97356233
35641,112.0583307
35642,93.10701411
35643,152.4301675
35644,150.6551982
35645,144.5141545
35646,129.1839016
35647,149.3527871
35648,118.6906924
35649,131.0434827
35650,137.9234856
35651,142.1317235
35652,150.9974035
35653,154.5522884
35654,159.9058383
35655,166.553109
35656,164.2144698
35657,195.1559647
35658,202.2605995
35659,183.1025455
35660,186.1095347
35661,166.3329731
35662,161.6319637
35663,149.4738704
35664,159.0992241
35665,150.3635238
35666,160.3231992
35667,159.212427
35668,147.4215199
35669,133.0055325
35670,110.6042438
35671,84.08252928
35672,73.37036157
35673,72.09276486
35674,77.40136198
35675,73.20057193
35676,73.99652021
35677,80.54517463
35678,82.015913
35679,96.63364284
35680,67.20721214
35681,76.95923887
35682,89.13606889
35683,78.4750824
35684,83.19886871
35685,93.17810905
35686,57.21311296
35687,59.41965143
35688,59.66370165
35689,76.90673905
35690,85.44666805
35691,67.67238721
35692,72.5823276
35693,69.85865643
35694,73.42022248
35695,77.9908042
35696,88.09705234
35697,84.11175496
35698,98.05529814
35699,75.2103223
35700,146.6846663
35701,123.0066178
35702,129.3696296
35703,126.918383
35704,189.5171453
35705,137.9810062
35706,61.29496663
35707,53.85466527
35708,59.86928671
35709,36.83808384
35710,25.69017132
35711,23.76911841
35712,37.71806469
35713,37.87874488
35714,25.30267676
35715,41.08222711
35716,43.10191477
35717,59.35262679
35718,56.50251424
35719,67.05856281
35720,72.9721851
35721,75.44142185
35722,84.53586763
35723,90.46905096
35724,125.1353735
35725,83.35651735
35726,86.04490188
35727,79.3499372
35728,81.01633649
35729,103.4180544
35730,60.55089006
35731,64.24456839
35732,40.53578208
35733,36.93548908
35734,29.99665429
35735,26.89677142
35736,23.68222539
35737,31.33733654
35738,47.76725478
35739,50.0818029
35740,55.93310097
35741,55.39004895
35742,51.46528134
35743,62.62744286
35744,69.65458636
35745,30.32838752
35746,73.93242099
35747,100.814041
35748,105.6190947
35749,90.14132772
35750,93.31596846
35751,75.67321059
35752,116.0606546
35753,77.47743536
35754,55.67014246
35755,57.13712723
35756,48.69550851
35757,35.93414693
35758,27.52807143
35759,37.75961488
35760,43.78357837
35761,128.2594194
35762,77.98100722
35763,69.49284972
35764,90.67050326
35765,92.54810388
35766,78.2665192
35767,74.98144778
35768,65.94448406
35769,67.93406009
35770,65.20037273
35771,65.7379267
35772,76.1247071
35773,81.58030984
35774,93.91863258
35775,97.45700659
35776,100.7676629
35777,106.1724934
35778,115.9734018
35779,122.7870999
35780,133.2882736
35781,146.9608843
35782,147.9799208
35783,150.0606458
35784,153.052054
35785,138.0054078
35786,126.6052653
35787,115.1069243
35788,131.0290105
35789,126.816799
35790,109.2836778
35791,106.9643093
35792,95.68722346
35793,129.5645226
35794,110.3358182
35795,102.3063518
35796,93.71694186
35797,97.57421841
35798,97.64934865
35799,92.53468731
35800,97.21345386
35801,101.3976281
35802,104.916425
35803,107.3780829
35804,101.6938114
35805,92.59018557
35806,124.7895409
35807,117.2574674
35808,148.6176222
35809,120.9198385
35810,100.0509352
35811,105.913618
35812,99.13138548
35813,101.3495837
35814,111.5278716
35815,105.9098673
35816,82.12886349
35817,105.8705035
35818,136.9575347
35819,129.2842171
35820,107.5170436
35821,121.4982936
35822,98.93950157
35823,94.15760834
35824,89.99223616
35825,106.046599
35826,115.1623309
35827,123.4008392
35828,139.8788879
35829,107.9839727
35830,136.7656024
35831,139.0752482
35832,122.8893852
35833,100.3020076
35834,91.25265092
35835,65.46646973
35836,55.54485764
35837,69.08489512
35838,81.67853716
35839,46.93392012
35840,41.04097953
35841,56.49776557
35842,34.16021378
35843,31.98610937
35844,65.53310295
35845,54.76489672
35846,55.92286086
35847,47.50640763
35848,56.5648686
35849,62.8507666
35850,50.44624393
35851,48.86073168
35852,50.74594816
35853,30.83516944
35854,37.47088726
35855,27.7253962
35856,32.55166706
35857,35.60054698
35858,48.23404854
35859,54.59706627
35860,105.7925541
35861,75.40897911
35862,78.06045946
35863,100.1645601
35864,74.97559635
35865,74.53116206
35866,79.48955176
35867,72.99299829
35868,115.8498609
35869,107.800552
35870,142.5911257
35871,115.5674391
35872,90.27567698
35873,59.82708548
35874,64.42146145
35875,51.95243875
35876,24.33487757
35877,22.01277568
35878,25.46437883
35879,20.64626212
35880,34.68414525
35881,30.96818774
35882,36.43150943
35883,32.51285764
35884,55.30752436
35885,90.15884792
35886,71.6067761
35887,70.0242173
35888,90.33053174
35889,105.3424599
35890,112.8700248
35891,72.17997719
35892,83.99906956
35893,135.7431889
35894,92.36924932
35895,87.44005472
35896,94.6851465
35897,87.128388
35898,70.11367998
35899,57.95651009
35900,66.24568342
35901,87.36180925
35902,54.9529364
35903,37.60503479
35904,35.49549736
35905,36.02305781
35906,31.28531519
35907,23.13215463
35908,34.86112836
35909,57.82796242
35910,62.88434051
35911,61.90206145
35912,63.63992335
35913,102.3719439
35914,96.0883669
35915,86.53013845
35916,95.61170691
35917,115.8913102
35918,114.3486925
35919,99.3835392
35920,110.2380961
35921,114.9336226
35922,110.8386862
35923,122.2640908
35924,113.2202637
35925,121.2765504
35926,99.96061026
35927,89.65908708
35928,72.34539626
35929,68.48233621
35930,70.62720028
35931,74.31575774
35932,75.63565317
35933,77.13153916
35934,82.68023346
35935,77.41920132
35936,76.7023888
35937,75.09839354
35938,81.18643183
35939,85.42264458
35940,85.67840129
35941,97.79897026
35942,123.0487872
35943,91.18158339
35944,111.0112491
35945,146.132309
35946,135.5761765
35947,92.4024993
35948,111.8897438
35949,162.7454162
35950,131.9217247
35951,98.46333694
35952,75.11492623
35953,72.7326313
35954,72.41529029
35955,82.89860824
35956,96.06815541
35957,85.81696722
35958,88.97066933
35959,91.23933846
35960,87.32473769
35961,86.15550571
35962,88.81041755
35963,86.62597099
35964,85.55703166
35965,99.17446585
35966,118.0972338
35967,129.2702672
35968,127.3141191
35969,139.0969144
35970,136.6509094
35971,149.7659105
35972,139.087361
35973,110.7281309
35974,102.1302817
35975,97.46911926
35976,113.038298
35977,121.315946
35978,102.3624369
35979,101.293712
35980,107.9416375
35981,86.34826264
35982,36.61783864
35983,48.56124979
35984,19.78923911
35985,24.17989324
35986,20.96363012
35987,18.35587433
35988,20.92500746
35989,20.80931638
35990,23.93183483
35991,23.47562718
35992,19.81063413
35993,19.7569268
35994,21.81650304
35995,23.00473323
35996,24.93225493
35997,21.33748375
35998,21.29062784
35999,22.62924536
36000,28.42894096
36001,30.10115001
36002,25.44803388
36003,20.62052492
36004,16.86979993
36005,16.17264005
36006,15.54309576
36007,54.47159942
36008,38.0243471
36009,52.79462993
36010,55.96665122
36011,91.06987839
36012,90.77146465
36013,82.76259363
36014,79.19414902
36015,87.04325845
36016,110.8373982
36017,102.4584328
36018,109.4064976
36019,116.6897567
36020,108.318159
36021,142.2825824
36022,108.6248216
36023,92.41714658
36024,88.7831568
36025,84.80918219
36026,45.36059972
36027,40.07538783
36028,50.59953054
36029,49.75167464
36030,48.59707962
36031,28.51632289
36032,22.87530134
36033,22.98848847
36034,22.23946023
36035,23.27897213
36036,23.37965567
36037,23.52318881
36038,22.6051886
36039,24.01096588
36040,25.02321856
36041,24.02627572
36042,22.8551869
36043,22.80630848
36044,25.43321675
36045,22.50687497
36046,25.77433023
36047,22.88144064
36048,25.50052672
36049,26.10566072
36050,26.43355364
36051,25.92145968
36052,25.49842532
36053,25.37801489
36054,25.16926788
36055,20.24653496
36056,63.14283045
36057,55.71110658
36058,84.52664073
36059,114.189029
36060,100.6501697
36061,114.6887591
36062,135.7319846
36063,75.73005176
36064,108.7947532
36065,122.5360187
36066,50.39739594
36067,33.87091907
36068,26.39135314
36069,42.04954036
36070,42.72255817
36071,43.66537144
36072,42.24080823
36073,23.96267876
36074,23.47591184
36075,49.56318879
36076,49.82254302
36077,59.19558438
36078,66.03382559
36079,59.4467249
36080,58.13195723
36081,64.77098616
36082,75.92195697
36083,102.732973
36084,102.6383997
36085,92.48437902
36086,97.40129343
36087,106.5801096
36088,89.63817493
36089,118.1076627
36090,107.5142223
36091,53.70948872
36092,104.6109377
36093,110.5172229
36094,97.89594682
36095,108.5171491
36096,125.4222686
36097,116.119562
36098,110.6106064
36099,111.4886061
36100,110.8390026
36101,82.41689318
36102,99.1897943
36103,101.8528985
36104,119.0888344
36105,88.73707205
36106,133.8740593
36107,85.89816073
36108,101.4230025
36109,107.380582
36110,107.9045601
36111,118.4561825
36112,118.8956724
36113,108.1626611
36114,104.8296317
36115,114.5499813
36116,109.2261229
36117,101.0292587
36118,42.48275606
36119,43.11075468
36120,64.67015143
36121,77.69192406
36122,69.65832549
36123,28.38564639
36124,27.17932035
36125,26.74124447
36126,38.26101098
36127,35.18775843
36128,58.31917095
36129,62.5615279
36130,112.7985697
36131,96.59903625
36132,120.5879762
36133,124.77284
36134,120.0921091
36135,124.0940951
36136,124.6921449
36137,120.8099365
36138,269.9699201
36139,151.8103735
36140,94.57032845
36141,66.32870628
36142,74.21656621
36143,72.97234605
36144,69.91248285
36145,62.61664189
36146,61.90454989
36147,71.63045409
36148,71.34781854
36149,74.20786941
36150,77.46981258
36151,72.96565253
36152,74.21152629
36153,72.29622477
36154,67.26278319
36155,73.04948482
36156,73.04948482
36157,85.05506934
36158,82.61826299
36159,83.73658166
36160,103.4171299
36161,117.4184684
36162,122.0246203
36163,94.18249752
36164,77.91809689
36165,74.87875436
36166,80.95553729
36167,80.42108273
36168,74.39732556
36169,68.59048187
36170,73.04267308
36171,78.43360268
36172,74.26662728
36173,66.73809408
36174,66.23561928
36175,72.13512336
36176,70.57293423
36177,69.90265038
36178,69.577935
36179,71.89346199
36180,82.66016331
36181,77.04625671
36182,87.27615003
36183,99.12175189
36184,83.53725046
36185,65.68684327
36186,77.25391529
36187,66.73803042
36188,75.70357943
36189,75.88652136
36190,72.46783654
36191,40.55678617
36192,86.95781198
36193,81.55548138
36194,57.75350152
36195,59.0006939
36196,57.01167151
36197,93.59830394
36198,95.032834
36199,79.57443819
36200,60.69064336
36201,73.52676721
36202,69.77310989
36203,74.04578596
36204,75.55290063
36205,90.38814536
36206,76.24389721
36207,83.22360544
36208,63.51371856
36209,41.80453337
36210,33.8674756
36211,29.29758272
36212,27.24663419
36213,35.19431678
36214,44.46532091
36215,36.01389326
36216,38.34353028
36217,29.84505034
36218,23.12910038
36219,21.7299668
36220,28.25991958
36221,37.41217035
36222,51.52307714
36223,55.29499052
36224,54.59023504
36225,50.660731
36226,78.92597452
36227,60.84382339
36228,61.95320761
36229,74.53584243
36230,57.3919896
36231,58.40058676
36232,117.6274682
36233,83.81648775
36234,83.83751499
36235,109.911592
36236,79.2558479
36237,57.39894614
36238,41.47532197
36239,36.56509603
36240,51.26565907
36241,52.2809509
36242,39.58314847
36243,50.50794279
36244,47.92221359
36245,57.18314713
36246,59.84700596
36247,61.79474132
36248,68.4460867
36249,69.64731298
36250,65.62095281
36251,61.08407994
36252,63.02924245
36253,72.4542427
36254,65.17421578
36255,60.33992976
36256,91.20050607
36257,106.016442
36258,106.6412298
36259,82.35293576
36260,97.16185322
36261,139.0553228
36262,67.49631813
36263,73.13209029
36264,39.08202847
36265,31.16294036
36266,30.21895187
36267,27.97439119
36268,27.35424779
36269,31.98623401
36270,37.20867589
36271,34.27742398
36272,30.7466859
36273,30.48737313
36274,29.21129586
36275,27.80867048
36276,28.22559822
36277,30.99202932
36278,34.76837972
36279,30.04207366
36280,28.68389303
36281,28.51381966
36282,27.69447889
36283,27.77464879
36284,26.78229146
36285,26.32645188
36286,26.56555267
36287,20.35557505
36288,25.03882932
36289,25.03882932
36290,25.08558902
36291,31.92879614
36292,34.37979175
36293,43.06045629
36294,47.8622459
36295,55.98889386
36296,46.20463955
36297,49.33760676
36298,59.64156002
36299,79.20060153
36300,85.45361128
36301,77.69941731
36302,97.84691557
36303,86.91158678
36304,150.2597108
36305,77.56193799
36306,47.26094484
36307,64.46493476
36308,52.58084909
36309,48.52605752
36310,52.11009288
36311,44.70309182
36312,54.505226
36313,66.64219966
36314,74.68800259
36315,88.71400905
36316,91.28260011
36317,84.84701413
36318,82.29693834
36319,76.96407639
36320,88.1738589
36321,80.23285652
36322,81.08362491
36323,148.2179352
36324,51.47904859
36325,71.53775669
36326,91.0017999
36327,89.1584752
36328,85.22945082
36329,83.96531426
36330,69.38396871
36331,55.69890858
36332,188.3971945
36333,58.6616963
36334,44.29615743
36335,41.66743658
36336,36.98165384
36337,38.9544583
36338,38.84238947
36339,48.63722947
36340,33.99223481
36341,46.53456853
36342,54.12887306
36343,62.33029356
36344,67.58218523
36345,74.5544963
36346,74.49668338
36347,87.77168879
36348,85.54721743
36349,119.1517359
36350,92.72875867
36351,89.3554576
36352,81.07548372
36353,92.16998944
36354,93.08435851
36355,66.38881811
36356,98.50662299
36357,76.02442652
36358,64.55180236
36359,49.40445251
36360,72.609992
36361,72.05098191
36362,66.97069042
36363,66.06061824
36364,59.03107265
36365,59.2863134
36366,59.65184403
36367,61.51649388
36368,44.04555926
36369,53.63751668
36370,55.27835151
36371,57.86048704
36372,69.31650787
36373,70.6132647
36374,107.5278612
36375,119.4199067
36376,97.92754406
36377,115.1240987
36378,79.09505212
36379,72.58369089
36380,120.0291138
36381,53.84469533
36382,60.74319136
36383,90.73806127
36384,125.9446114
36385,78.18879901
36386,78.67656642
36387,65.09822752
36388,71.46632069
36389,88.96698041
36390,99.58237842
36391,104.4392234
36392,95.20268657
36393,90.95268312
36394,87.12696974
36395,86.6977972
36396,94.8138414
36397,64.67148742
36398,56.10214001
36399,68.40013324
36400,105.6598938
36401,116.6317745
36402,87.43947784
36403,57.05701981
36404,79.30832697
36405,90.31266094
36406,95.81473769
36407,115.5006895
36408,106.9129443
36409,104.6348007
36410,107.5665165
36411,100.3838413
36412,99.3461973
36413,96.74172108
36414,81.94865975
36415,116.0140832
36416,102.4047041
36417,106.9515453
36418,132.1322545
36419,136.6228922
36420,182.3704285
36421,189.108697
36422,191.9744466
36423,139.1648166
36424,108.3880222
36425,95.7990122
36426,41.55241022
36427,27.05664166
36428,22.98043893
36429,20.93862739
36430,34.84046443
36431,33.10982745
36432,24.64572821
36433,28.68964881
36434,33.17368153
36435,44.13680325
36436,52.09380188
36437,68.07965603
36438,100.3518586
36439,97.93990211
36440,93.1747914
36441,96.79613902
36442,82.05934025
36443,89.61827816
36444,88.09740719
36445,101.566456
36446,143.9263226
36447,102.1529641
36448,100.265196
36449,66.53435147
36450,59.58711857
36451,95.16155961
36452,84.82901678
36453,80.995033
36454,60.03523733
36455,56.55990336
36456,60.75477367
36457,83.80672517
36458,85.79717772
36459,88.46551853
36460,84.19750117
36461,85.44138431
36462,95.89538627
36463,99.11884855
36464,111.7240315
36465,122.550923
36466,128.5193527
36467,127.7944819
36468,109.2134311
36469,153.7724414
36470,118.3241993
36471,161.8158311
36472,133.1135893
36473,164.5365749
36474,153.8757164
36475,146.1900219
36476,136.0767668
36477,116.615999
36478,80.91862756
36479,53.71938021
36480,55.71316501
36481,56.23249405
36482,56.02851644
36483,54.17242052
36484,58.50929831
36485,72.66875433
36486,73.70229105
36487,76.31791557
36488,73.22562692
36489,91.66919252
36490,83.3883071
36491,83.95649809
36492,94.09710612
36493,111.313683
36494,112.3224517
36495,107.4439617
36496,100.7703282
36497,97.42004187
36498,99.46060265
36499,100.5841162
36500,86.60136655
36501,77.51264405
36502,68.41565511
36503,72.77820121
36504,65.80400499
36505,61.09070543
36506,64.76342823
36507,72.26487716
36508,73.18030156
36509,68.02558165
36510,74.59429974
36511,76.27139722
36512,92.26784297
36513,84.62972999
36514,86.67864764
36515,71.35397872
36516,98.47762884
36517,101.483636
36518,85.89441319
36519,72.54271525
36520,81.58640167
36521,85.99440904
36522,87.18471972
36523,89.95239522
36524,83.78137849
36525,90.70516473
36526,92.74038086
36527,90.99436271
36528,100.1946489
36529,101.4645601
36530,86.65973909
36531,98.38060222
