No,AQI
34959,32.2402233
34960,19.41753217
34961,25.69076426
34962,34.92977913
34963,21.69946129
34964,26.63401398
34965,25.51360983
34966,22.43775903
34967,-8.746011563
34968,-10.06909045
34969,-23.80723375
34970,-33.33579884
34971,-38.56217899
34972,-29.78830252
34973,-0.150162647
34974,-0.557789361
34975,-11.83732542
34976,1.391191483
34977,0.577738993
34978,19.55606202
34979,48.27543429
34980,30.84673214
34981,52.69122928
34982,76.79744661
34983,14.12948278
34984,6.954121788
34985,9.330518407
34986,20.52497992
34987,40.4262873
34988,63.93333724
34989,87.67981529
34990,103.1613375
34991,68.58436839
34992,35.96284587
34993,21.09210137
34994,2.002559318
34995,-20.03595416
34996,-49.26135095
34997,-19.42632743
34998,-31.11121296
34999,-17.75936462
35000,-6.564903101
35001,18.88353566
35002,30.28067191
35003,31.71195804
35004,11.91885789
35005,22.49427492
35006,24.04209484
35007,96.91320754
35008,83.07619013
35009,94.7784771
35010,114.8684014
35011,106.4667063
35012,120.9321013
35013,100.2155405
35014,49.63828796
35015,51.05223247
35016,-29.97500988
35017,-39.72365115
35018,-64.95201374
35019,-62.38806659
35020,-77.86731159
35021,-80.73174461
35022,-63.70133605
35023,-77.12027081
35024,-69.62756204
35025,4.99266085
35026,9.396195557
35027,24.88524999
35028,52.89184483
35029,48.79880042
35030,53.29393871
35031,86.01326895
35032,104.1640817
35033,72.26647065
35034,105.9081105
35035,128.572526
35036,111.9572763
35037,103.1334203
35038,60.55431442
35039,78.79419182
35040,70.5811136
35041,39.09284219
35042,21.56793143
35043,17.68023067
35044,22.40564283
35045,27.13105499
35046,31.85646715
35047,42.43188417
35048,51.67089905
35049,67.1675455
35050,72.50972491
35051,74.15242881
35052,85.54956506
35053,96.53260879
35054,121.588426
35055,105.0948547
35056,128.5762365
35057,123.2491813
35058,140.2720576
35059,124.3869869
35060,145.912922
35061,122.4315402
35062,133.8030083
35063,128.3565519
35064,116.0439635
35065,105.2727292
35066,96.2519896
35067,79.22084648
35068,73.99446633
35069,68.56541144
35070,59.52440645
35071,60.1503084
35072,60.1567742
35073,69.59846381
35074,73.19661435
35075,105.4127874
35076,117.3200264
35077,144.3625417
35078,108.062547
35079,119.0346551
35080,116.0729505
35081,128.7913647
35082,130.5441366
35083,130.1365099
35084,135.4786893
35085,121.4197948
35086,96.48718998
35087,73.51003181
35088,89.993207
35089,77.68061857
35090,68.64534482
35091,76.85015631
35092,67.82941668
35093,54.79938595
35094,51.32577771
35095,60.56479258
35096,70.00648219
35097,90.52683406
35098,104.9922291
35099,120.9989782
35100,133.2796909
35101,131.1298363
35102,130.9271616
35103,111.7479647
35104,113.5007366
35105,151.4445615
35106,155.7554894
35107,161.6077716
35108,163.9632529
35109,162.219224
35110,158.105656
35111,144.2517135
35112,131.939125
35113,119.2124441
35114,103.3968731
35115,88.32117661
35116,92.83410461
35117,75.60208769
35118,70.1730328
35119,75.31253747
35120,83.01019822
35121,97.27064127
35122,109.1778802
35123,142.0814208
35124,142.3930373
35125,110.3952275
35126,116.2475096
35127,129.1685986
35128,147.9419696
35129,160.7605826
35130,149.8974163
35131,122.9192337
35132,114.7061555
35133,155.7224277
35134,141.8684851
35135,120.7320407
35136,115.7170783
35137,120.856583
35138,107.6426002
35139,91.87046137
35140,89.93820725
35141,89.53058054
35142,71.13009655
35143,109.2853391
35144,88.97927238
35145,102.5204722
35146,108.1678023
35147,107.7601756
35148,135.2351376
35149,105.493847
35150,132.6769815
35151,146.728284
35152,115.2342215
35153,148.4723129
35154,127.1349947
35155,119.336009
35156,132.6814552
35157,123.2546952
35158,103.0406241
35159,91.24972436
35160,115.9386724
35161,104.8687532
35162,73.87726121
35163,52.23878243
35164,83.20418975
35165,76.03290693
35166,79.21696496
35167,88.45597983
35168,99.85311608
35169,113.8084084
35170,117.6092337
35171,120.1738556
35172,108.4397809
35173,139.9315661
35174,145.7838482
35175,158.7049372
35176,142.3162295
35177,168.6707873
35178,139.3435892
35179,132.1682282
35180,110.1152653
35181,105.7030123
35182,77.08498983
35183,53.70020494
35184,44.34072595
35185,66.69417137
35186,36.33611355
35187,64.02707351
35188,54.70118316
35189,45.68044353
35190,8.64560508
35191,57.1602667
35192,60.44632442
35193,74.70676746
35194,57.99598391
35195,61.18004194
35196,92.96545558
35197,86.09704625
35198,123.4288567
35199,137.8942517
35200,116.3660394
35201,137.5944158
35202,111.8524367
35203,117.6087086
35204,121.3005921
35205,95.74616349
35206,69.99077307
35207,37.27324036
35208,24.45054923
35209,5.384284338
35210,8.442058968
35211,-0.578680663
35212,-9.904571018
35213,-0.571823197
35214,-12.06735725
35215,-10.51953733
35216,-11.02089699
35217,-1.57920738
35218,12.17341021
35219,-0.437863142
35220,25.51840108
35221,37.10415425
35222,50.64535406
35223,64.18655387
35224,64.81245583
35225,70.45978596
35226,75.80196537
35227,83.28820833
35228,91.49369454
35229,95.18557803
35230,114.8939011
35231,108.6362695
35232,106.4781481
35233,87.90517454
35234,88.73375123
35235,77.75756496
35236,71.4924012
35237,68.73157039
35238,40.22648322
35239,40.55370024
35240,39.63824807
35241,99.51457557
35242,111.2099414
35243,125.4703845
35244,120.6580968
35245,130.0997864
35246,148.4400105
35247,160.3472494
35248,162.2002201
35249,161.9975453
35250,165.3918701
35251,171.344351
35252,142.9348823
35253,142.9208245
35254,136.6468579
35255,91.91494534
35256,115.4021182
35257,92.93506271
35258,80.01976485
35259,46.07581336
35260,37.88258404
35261,22.19838705
35262,16.77579796
35263,16.9940732
35264,32.28804492
35265,33.93074882
35266,59.37918758
35267,91.12046862
35268,122.9225492
35269,83.42862716
35270,121.5838698
35271,131.5356621
35272,125.0748794
35273,105.4880559
35274,151.858654
35275,149.7005326
35276,118.0120621
35277,118.4120968
35278,86.18833175
35279,68.02992701
35280,28.24710131
35281,17.57493955
35282,2.200558143
35283,1.080153991
35284,41.45175097
35285,27.83014148
35286,44.96949183
35287,52.25952586
35288,57.81312304
35289,67.46623043
35290,65.9313421
35291,78.2363385
35292,80.08171714
35293,77.0222014
35294,74.5653951
35295,75.8080643
35296,107.8266985
35297,75.21631005
35298,108.240791
35299,5.9246713
35300,41.82938421
35301,16.69410466
35302,-1.55764136
35303,-19.80292158
35304,-42.6578147
35305,-53.50945868
35306,-76.25428379
35307,-90.18104401
35308,-87.49267021
35309,-83.06594298
35310,-81.19737182
35311,-82.11282399
35312,-81.07282952
35313,-29.32425129
35314,9.533252975
35315,27.47911371
35316,33.01871291
35317,70.02431291
35318,85.52095936
35319,82.04735112
35320,88.93088465
35321,94.16412227
35322,109.5518269
35323,126.4808857
35324,109.3253482
35325,96.80780779
35326,114.8526025
35327,98.23555187
35328,62.43283865
35329,54.42822625
35330,39.54114669
35331,-17.2734088
35332,-38.49779507
35333,-37.87189311
35334,-46.27693188
35335,-34.17280928
35336,-51.37089467
35337,-31.67338825
35338,-35.46240815
35339,-15.14700826
35340,69.90890533
35341,71.55160923
35342,86.10739357
35343,89.0905778
35344,97.29606401
35345,111.1348824
35346,116.9871645
35347,133.4080061
35348,123.0508644
35349,107.2414752
35350,35.73756869
35351,-0.134363727
35352,-15.50874513
35353,-21.142752
35354,-20.72180202
35355,2.727593634
35356,-38.29095576
35357,3.549704527
35358,-15.82637595
35359,-7.001453586
35360,-1.65927418
35361,18.13196519
35362,33.82369436
35363,43.06270924
35364,46.449442
35365,96.15291883
35366,112.2598667
35367,113.797707
35368,108.2820349
35369,146.2223459
35370,128.590969
35371,152.2773027
35372,139.972981
35373,98.51534567
35374,87.85369968
35375,25.69356132
35376,22.41329468
35377,0.977490639
35378,-38.70752393
35379,-36.34518513
35380,-36.5410024
35381,-36.32272715
35382,-36.10445191
35383,-19.37919407
35384,-4.492849066
35385,12.94518621
35386,8.139364369
35387,19.11481609
35388,32.04571445
35389,37.18521912
35390,96.87634887
35391,100.3673586
35392,106.0146887
35393,120.6820837
35394,99.15035754
35395,107.1467032
35396,106.9440285
35397,124.5708509
35398,119.3293465
35399,99.42044712
35400,83.0083485
35401,68.137604
35402,51.30865931
35403,43.9230914
35404,38.69671124
35405,13.46834866
35406,12.55289649
35407,21.79191136
35408,33.18904761
35409,59.14531183
35410,81.60477529
35411,102.7058301
35412,80.76001141
35413,92.03546929
35414,107.5321157
35415,117.2789561
35416,121.5898841
35417,105.9966407
35418,148.3515923
35419,122.2060646
35420,147.642893
35421,114.6097536
35422,128.5451689
35423,110.1776236
35424,93.76552497
35425,74.77845891
35426,76.62316283
35427,55.29163571
35428,31.50909337
35429,23.93597492
35430,28.4564351
35431,31.43554115
35432,38.53049246
35433,62.22615932
35434,64.37668868
35435,70.02401881
35436,75.36619822
35437,84.80788783
35438,85.43378978
35439,94.87547939
35440,104.317169
35441,109.5504066
35442,115.1977367
35443,120.8450669
35444,150.0918243
35445,147.9337029
35446,139.7206247
35447,79.50139882
35448,83.91004988
35449,38.27721932
35450,-21.3975208
35451,-43.33468451
35452,-42.12633849
35453,-41.79912146
35454,-43.01325856
35455,-40.12788545
35456,-36.52973491
35457,31.92318588
35458,31.42829202
35459,22.52295997
35460,39.34155909
35461,32.58029061
35462,73.08809079
35463,76.88891606
35464,82.53624619
35465,102.4849108
35466,88.02019046
35467,99.5133369
35468,86.90206355
35469,80.34574705
35470,73.88316349
35471,57.37505467
35472,46.50781018
35473,46.10018347
35474,43.13440068
35475,36.3666664
35476,51.61656534
35477,24.87004115
35478,34.31173076
35479,37.69846353
35480,53.70521268
35481,95.82724449
35482,83.92874858
35483,97.98005109
35484,60.55268576
35485,67.84317512
35486,58.32153116
35487,73.17682704
35488,81.38231324
35489,86.61555086
35490,77.70375302
35491,72.89146538
35492,89.58367073
35493,61.98065263
35494,61.57302592
35495,94.28589036
35496,89.98370542
35497,58.49543402
35498,37.1639069
35499,64.14208943
35500,42.50541159
35501,48.15274172
35502,48.98131841
35503,54.62864854
35504,64.37548887
35505,72.58097508
35506,82.32781541
35507,80.37883457
35508,84.07071805
35509,91.25940231
35510,124.6711343
35511,140.6778834
35512,98.62580535
35513,106.0194416
35514,152.6765781
35515,127.5536434
35516,104.8693791
35517,73.99835126
35518,64.65505946
35519,72.54606181
35520,57.47036534
35521,40.13587243
35522,22.40828694
35523,25.59234497
35524,26.42092166
35525,31.14633382
35526,28.68952752
35527,56.4470976
35528,63.52751479
35529,67.32834006
35530,71.12916534
35531,76.47134475
35532,94.831298
35533,104.5781383
35534,104.1705116
35535,130.914708
35536,136.7669901
35537,104.6644271
35538,106.417199
35539,136.3611644
35540,111.5270454
35541,121.1522073
35542,115.910703
35543,103.5981146
35544,74.66799924
35545,59.0844773
35546,49.55591221
35547,44.12685732
35548,38.69780243
35549,37.78235026
35550,48.56271926
35551,56.46305474
35552,68.16534172
35553,76.0656772
35554,79.66382774
35555,99.56513512
35556,99.1575084
35557,108.9043487
35558,110.4521687
35559,139.3023453
35560,126.3789792
35561,113.2570164
35562,113.0543417
35563,139.1079373
35564,143.8159481
35565,118.7826682
35566,123.6956309
35567,111.3830425
35568,90.65194753
35569,79.67576126
35570,64.09223933
35571,73.31497897
35572,61.93524417
35573,75.3895685
35574,74.67679106
35575,84.83772391
35576,100.6395211
35577,100.3408362
35578,81.27457127
35579,120.7233823
35580,113.5498222
35581,96.93277164
35582,108.3299079
35583,116.5353941
35584,103.712703
35585,113.8736358
35586,132.3087438
35587,99.67915296
35588,85.11243297
35589,69.94300355
35590,64.91170611
35591,74.97929768
35592,42.81558381
35593,36.79028529
35594,27.268186
35595,25.73368933
35596,34.97270421
35597,42.27033025
35598,33.35853241
35599,32.85717275
35600,42.29886236
35601,41.58608492
35602,87.21413157
35603,86.19153855
35604,64.85422036
35605,110.6057739
35606,96.14912194
35607,107.7424671
35608,107.6277343
35609,123.8429492
35610,120.1434737
35611,95.51782058
35612,81.06116859
35613,57.27528262
35614,33.59473996
35615,54.30303404
35616,33.79142521
35617,39.02466283
35618,40.36334222
35619,27.6502428
35620,43.64065689
35621,35.03400977
35622,46.52715621
35623,50.83808419
35624,70.73939157
35625,99.54496461
35626,93.28733303
35627,86.82655041
35628,100.2588084
35629,91.65216132
35630,95.34404481
35631,94.43551376
35632,129.195174
35633,136.6906154
35634,94.53539041
35635,124.7983697
35636,73.52220636
35637,82.24291546
35638,127.4211662
35639,120.653432
35640,98.79201308
35641,122.5843366
35642,105.3465286
35643,117.7597921
35644,117.3521654
35645,125.5576516
35646,125.1500249
35647,123.2010441
35648,121.2520632
35649,125.0528885
35650,123.1039076
35651,128.7512378
35652,132.4431213
35653,138.2954034
35654,137.8877767
35655,155.7003862
35656,116.0037894
35657,120.3147174
35658,156.7171881
35659,148.9182024
35660,126.4511469
35661,120.1935153
35662,106.1346208
35663,99.56261916
35664,96.29168565
35665,95.57890821
35666,96.4074849
35667,95.49203273
35668,100.6315374
35669,105.5660901
35670,90.21450954
35671,92.47398069
35672,92.17529576
35673,87.16033339
35674,80.80669162
35675,90.55353195
35676,127.910157
35677,121.049816
35678,124.9466515
35679,126.2853309
35680,122.3739613
35681,116.5304222
35682,105.9683284
35683,105.5607017
35684,99.09811817
35685,92.13463028
35686,57.9058571
35687,52.59266512
35688,57.92770784
35689,92.77112293
35690,96.79067877
35691,84.398136
35692,92.49489597
35693,93.12079793
35694,108.6174444
35695,113.9596238
35696,116.1101531
35697,152.2404441
35698,139.3170779
35699,158.2954009
35700,124.2396685
35701,121.4788377
35702,165.8917119
35703,165.6890371
35704,144.1608248
35705,141.4926007
35706,126.5117882
35707,101.5791834
35708,84.65698205
35709,69.99537809
35710,55.0286234
35711,39.95292693
35712,48.33489284
35713,54.58425768
35714,26.1816465
35715,40.64636681
35716,43.62547286
35717,66.913513
35718,72.05301767
35719,73.69572157
35720,75.33842547
35721,84.57744034
35722,88.22952765
35723,110.913792
35724,150.9097483
35725,127.1232159
35726,110.7111172
35727,118.313894
35728,111.8513105
35729,109.9023296
35730,127.4179073
35731,104.9508518
35732,40.429441
35733,52.22079266
35734,-4.28793739
35735,10.58033145
35736,26.98416334
35737,19.19383603
35738,21.36109212
35739,20.03801323
35740,24.25978849
35741,29.19434118
35742,49.20459035
35743,46.33369153
35744,87.51320817
35745,47.50091674
35746,124.0315662
35747,121.6767595
35748,121.2691328
35749,116.9687488
35750,126.9205411
35751,128.673313
35752,129.8070405
35753,113.6040824
35754,103.2306055
35755,59.94451325
35756,39.41656936
35757,24.34087289
35758,46.87900492
35759,35.90281865
35760,18.36565101
35761,20.32795512
35762,20.95385707
35763,29.37115272
35764,38.40521562
35765,47.23660378
35766,52.17115647
35767,63.76337544
35768,73.61915756
35769,68.80686991
35770,88.70817729
35771,91.89223532
35772,101.1312502
35773,106.2707549
35774,110.996167
35775,115.102143
35776,120.7494732
35777,124.1362059
35778,120.2317784
35779,107.4090873
35780,100.641353
35781,97.97312895
35782,86.69179195
35783,81.26273706
35784,80.14233291
35785,74.71327802
35786,64.97976095
35787,50.63890822
35788,65.72792796
35789,64.81247579
35790,67.79965399
35791,107.925186
35792,105.2357859
35793,106.4784551
35794,110.2792804
35795,111.7105665
35796,115.5113918
35797,116.754061
35798,126.1957506
35799,125.9930759
35800,125.5854492
35801,124.8726717
35802,122.6185402
35803,114.3094517
35804,107.5417175
35805,99.53777977
35806,114.8570424
35807,114.0353232
35808,99.25898632
35809,87.97764932
35810,82.54859444
35811,79.07498619
35812,77.95458204
35813,77.2482704
35814,85.14860588
35815,95.30953872
35816,130.6523738
35817,107.6834823
35818,102.8711947
35819,104.4190146
35820,130.8778493
35821,117.9544832
35822,136.9328062
35823,130.2693488
35824,136.1216309
35825,109.1411712
35826,120.5126392
35827,107.6899481
35828,93.32590286
35829,95.56491023
35830,93.20183687
35831,88.48555942
35832,79.15966907
35833,61.19927421
35834,47.57119891
35835,50.15254751
35836,44.70969305
35837,50.05833826
35838,67.40956172
35839,64.13817288
35840,70.9181042
35841,99.35144393
35842,103.2772668
35843,95.6010015
35844,92.54764134
35845,97.80233421
35846,88.17062224
35847,78.35029335
35848,121.5795633
35849,101.8652198
35850,117.3444648
35851,110.5767305
35852,78.86486907
35853,55.28500146
35854,52.50676921
35855,39.49546116
35856,55.38165816
35857,59.27849363
35858,52.4036185
35859,51.99599179
35860,89.32886865
35861,98.98197603
35862,100.0219705
35863,103.8227958
35864,111.7231313
35865,117.3704614
35866,145.4354594
35867,132.7170452
35868,113.3351737
35869,144.8269589
35870,157.5453731
35871,135.4003935
35872,134.6876161
35873,132.2308098
35874,123.3049541
35875,89.76570218
35876,47.51960438
35877,20.51941538
35878,7.086422807
35879,5.966018655
35880,2.492410409
35881,7.077739599
35882,29.53652833
35883,38.15543233
35884,51.27674855
35885,56.61892796
35886,60.01212652
35887,67.70978726
35888,81.04831234
35889,99.10311486
35890,102.7012654
35891,99.8444244
35892,125.5406179
35893,103.5947991
35894,141.7500417
35895,143.1889199
35896,149.1414007
35897,127.9130243
35898,112.9322118
35899,87.79693228
35900,66.1584535
35901,46.03192877
35902,65.92969411
35903,19.49100307
35904,35.89483496
35905,40.82292186
35906,20.20417218
35907,9.027112111
35908,27.80048315
35909,40.73138152
35910,55.82040126
35911,67.01486277
35912,96.31493801
35913,122.4761542
35914,120.1148818
35915,125.7622119
35916,111.100608
35917,116.7479381
35918,112.2408012
35919,100.5443933
35920,144.8547915
35921,114.7983706
35922,128.7337858
35923,104.1226668
35924,91.81007833
35925,85.13835424
35926,62.66854522
35927,74.97286691
35928,57.32675748
35929,48.00086713
35930,38.67497677
35931,39.09592675
35932,40.13592122
35933,53.26949432
35934,62.50850919
35935,70.20616993
35936,79.64785954
35937,85.29518967
35938,95.45612252
35939,105.2029628
35940,112.3916471
35941,122.3434394
35942,152.2358878
35943,120.1356021
35944,119.9329273
35945,125.7852094
35946,111.5171744
35947,130.5742165
35948,109.6404468
35949,110.4538993
35950,86.65682288
35951,84.70716731
35952,63.17296546
35953,56.20255645
35954,56.62350642
35955,57.0444564
35956,56.12900423
35957,63.01900356
35958,72.46069317
35959,92.47094234
35960,83.95917919
35961,89.09868386
35962,92.28274189
35963,103.6798781
35964,109.0220575
35965,118.4637472
35966,128.2105875
35967,131.2997615
35968,135.4057375
35969,133.0426642
35970,123.0832799
35971,110.2605887
35972,103.7980052
35973,123.8796916
35974,99.67498839
35975,94.04098152
35976,94.66688348
35977,84.93336641
35978,79.71345205
35979,69.47210952
35980,58.2831953
35981,54.00999779
35982,86.20938045
35983,70.03495446
35984,72.31002611
35985,77.68006673
35986,69.69886624
35987,66.12165578
35988,67.07249753
35989,64.83396647
35990,64.55088205
35991,62.51502572
35992,54.63563033
35993,51.26109461
35994,37.0193144
35995,18.67802399
35996,-0.90593562
35997,-20.28494325
35998,-31.35486247
35999,-41.08837954
36000,-39.44528398
36001,-46.62064497
36002,-35.83381017
36003,-17.37211548
36004,-10.79485889
36005,7.689636653
36006,16.52102481
36007,105.1535265
36008,63.30232225
36009,75.51291099
36010,121.3629504
36011,141.4692098
36012,140.6492915
36013,114.4048017
36014,114.2021269
36015,158.4058606
36016,128.2610215
36017,166.0021716
36018,145.6791796
36019,133.3665912
36020,109.6777818
36021,76.5392145
36022,68.94976099
36023,47.3321975
36024,44.69363174
36025,45.0600778
36026,35.02787581
36027,11.78169103
36028,-2.755370637
36029,0.666360028
36030,0.889974848
36031,19.66975186
36032,19.89336668
36033,25.35781113
36034,39.93141339
36035,42.83010976
36036,41.00567121
36037,38.96981489
36038,39.29703192
36039,39.51530716
36040,41.78163577
36041,38.91720275
36042,27.43965682
36043,6.636220529
36044,-20.01075483
36045,-43.06832269
36046,-47.77240309
36047,-59.33682451
36048,-47.83148102
36049,-44.72783268
36050,-55.27545215
36051,-62.32627085
36052,-62.01538888
36053,-50.18855961
36054,-51.5116385
36055,-33.86446269
36056,48.47670316
36057,68.46707522
36058,51.3440001
36059,131.1401836
36060,118.739177
36061,136.9901885
36062,113.5088067
36063,124.9968086
36064,94.84437747
36065,102.1105443
36066,75.03387588
36067,43.45007058
36068,22.22568432
36069,8.156393678
36070,42.5172768
36071,37.18195486
36072,36.36023563
36073,0.457323664
36074,1.083225621
36075,32.26519528
36076,25.08983428
36077,33.92122244
36078,43.16023732
36079,67.57514741
36080,72.91732682
36081,76.30405958
36082,119.743439
36083,108.7755195
36084,113.7036064
36085,123.4504467
36086,120.4846639
36087,132.9806143
36088,140.3742506
36089,142.1270225
36090,92.6707642
36091,89.58844761
36092,101.0641926
36093,99.93732265
36094,98.90539651
36095,91.62289466
36096,97.87225951
36097,82.29053851
36098,87.01595067
36099,96.45764028
36100,97.59136769
36101,120.4520519
36102,128.8624901
36103,100.8594373
36104,126.2962657
36105,135.1201217
36106,127.0315648
36107,151.3295455
36108,164.7781386
36109,170.7306195
36110,138.5213919
36111,138.7328097
36112,151.4489467
36113,169.4944161
36114,130.2013679
36115,103.7274089
36116,68.04409344
36117,56.97417422
36118,31.35159283
36119,16.1821634
36120,-0.114135968
36121,-16.91407225
36122,-17.40857444
36123,-17.48898413
36124,-16.55905767
36125,-6.905950281
36126,20.97492023
36127,32.77209118
36128,64.3572177
36129,72.5627039
36130,129.9786476
36131,158.180385
36132,132.8419544
36133,141.0474406
36134,142.8002125
36135,154.7074515
36136,130.5937019
36137,122.7947162
36138,157.2417403
36139,138.874195
36140,84.50725129
36141,110.7575322
36142,106.2503953
36143,76.0006045
36144,68.42748605
36145,61.45707703
36146,61.67535228
36147,60.35227339
36148,67.03313219
36149,71.96768488
36150,75.36088344
36151,76.40087791
36152,84.09853866
36153,81.84440709
36154,83.68978572
36155,90.57331926
36156,90.16569254
36157,114.065716
36158,86.06494048
36159,120.1206729
36160,117.3598421
36161,121.2566775
36162,109.3581816
36163,92.230552
36164,99.51412024
36165,101.1568241
36166,100.03642
36167,98.91601583
36168,93.28200896
36169,86.31159995
36170,87.44532736
36171,63.86545976
36172,58.6455454
36173,67.6796083
36174,71.07280686
36175,74.26333069
36176,77.24243674
36177,82.38194141
36178,80.43296056
36179,79.72018312
36180,114.4798085
36181,101.5564424
36182,102.3850191
36183,106.1858443
36184,126.5897222
36185,130.4865577
36186,126.7870822
36187,104.1145984
36188,101.0387476
36189,100.3259702
36190,99.61319276
36191,70.15954109
36192,95.69010244
36193,91.18296552
36194,61.64016112
36195,61.23253441
36196,56.72539749
36197,98.7728107
36198,85.76150265
36199,75.6135014
36200,64.95767469
36201,77.79529544
36202,99.75385456
36203,97.06989863
36204,97.39757099
36205,111.156435
36206,106.7678299
36207,89.74768609
36208,76.01646392
36209,73.98106293
36210,68.05110371
36211,60.57979036
36212,53.10847701
36213,46.97356581
36214,54.93275984
36215,48.79784864
36216,42.66293744
36217,30.4730694
36218,24.54311018
36219,12.76086885
36220,132.3072688
36221,126.5799843
36222,140.0729865
36223,142.9588149
36224,160.3722668
36225,159.6594894
36226,160.7932168
36227,182.3174989
36228,177.1953957
36229,176.7877689
36230,189.9138099
36231,191.7667805
36232,168.3878747
36233,162.5280006
36234,156.6681265
36235,164.7553378
36236,142.2882823
36237,88.52983908
36238,48.74701338
36239,28.65635453
36240,50.17762479
36241,44.44988497
36242,42.20261087
36243,50.52389633
36244,57.39983784
36245,63.36791921
36246,70.65795324
36247,79.4893414
36248,86.98205016
36249,81.55946107
36250,76.95859121
36251,75.64310434
36252,107.6543254
36253,159.6390256
36254,148.2675576
36255,177.9040949
36256,187.8558872
36257,159.024734
36258,148.8562092
36259,109.7716268
36260,123.0985415
36261,116.6359579
36262,113.3434344
36263,68.92828302
36264,56.51900968
36265,41.14462828
36266,11.95355466
36267,-5.049056349
36268,4.610908502
36269,0.430988615
36270,3.824187177
36271,1.373846672
36272,12.26962326
36273,15.56908887
36274,5.131537409
36275,21.66058631
36276,26.08731354
36277,34.408599
36278,35.13357348
36279,36.48444992
36280,36.80407493
36281,34.97089334
36282,21.23921584
36283,18.69325681
36284,10.09234094
36285,5.590935266
36286,-2.499877904
36287,12.08131638
36288,-4.214982998
36289,-5.84321261
36290,-5.624937367
36291,67.23696817
36292,64.47613737
36293,56.56773356
36294,110.1089679
36295,144.8832971
36296,76.78293471
36297,71.76797233
36298,140.3837522
36299,160.4900115
36300,165.9282011
36301,129.5147101
36302,178.0293718
36303,173.7271868
36304,155.9933339
36305,143.7733522
36306,114.7412372
36307,92.06922977
36308,65.279724
36309,56.44760129
36310,23.43250987
36311,38.81088141
36312,37.48133673
36313,34.61043791
36314,26.62969275
36315,37.00243504
36316,42.94732388
36317,58.02987782
36318,47.37405111
36319,54.66408514
36320,74.26024179
36321,88.21553412
36322,72.55682643
36323,90.30245988
36324,119.43525
36325,101.898757
36326,131.5393726
36327,158.9258565
36328,114.9247976
36329,121.8858137
36330,66.90390023
36331,38.90025736
36332,19.52124972
36333,20.74986111
36334,13.77945209
36335,38.57590425
36336,-0.50640089
36337,-1.326319178
36338,-5.833456094
36339,25.65186335
36340,3.07834175
36341,26.06595586
36342,52.11710406
36343,59.60981282
36344,62.90927844
36345,62.2029668
36346,80.56292005
36347,111.0934674
36348,110.8907927
36349,94.07059106
36350,123.3035799
36351,95.20260558
36352,99.09944105
36353,97.35541218
36354,96.20886354
36355,67.59084104
36356,79.6914216
36357,64.81260878
36358,71.06197363
36359,45.12311085
36360,33.2314724
36361,33.44974764
36362,33.66802289
36363,33.5811474
36364,31.95291779
36365,37.09242246
36366,46.74552985
36367,49.31015172
36368,62.65559793
36369,74.85878923
36370,71.58785572
36371,77.23518585
36372,93.03698303
36373,98.68431316
36374,137.9819106
36375,135.4179634
36376,116.0360919
36377,134.4851098
36378,84.21995351
36379,108.3098358
36380,85.23200255
36381,81.53185233
36382,79.37373095
36383,74.6574535
36384,55.16256198
36385,49.52855511
36386,49.74683035
36387,49.9651056
36388,53.97774032
36389,61.47044908
36390,74.60402218
36391,68.04770567
36392,73.38988508
36393,71.7685766
36394,83.9717679
36395,89.61909803
36396,101.9547881
36397,109.8636473
36398,108.7582364
36399,94.40564579
36400,167.3916511
36401,160.4281632
36402,166.1623052
36403,129.639957
36404,148.812688
36405,125.7348548
36406,114.4535178
36407,113.7407404
36408,108.5143602
36409,103.5931308
36410,88.00960887
36411,88.63551083
36412,83.62054845
36413,83.21292174
36414,101.572875
36415,138.7686807
36416,124.3039604
36417,143.2822834
36418,149.1345655
36419,148.9318908
36420,154.7841729
36421,154.6816969
36422,160.533979
36423,137.7608202
36424,106.5788505
36425,97.46437795
36426,74.49368557
36427,59.11930417
36428,44.3476322
36429,37.1722712
36430,56.40568268
36431,47.38494305
36432,17.63139559
36433,38.55462128
36434,47.99631089
36435,38.88183831
36436,60.4334416
36437,97.0368143
36438,104.3409061
36439,103.6345945
36440,99.5415501
36441,110.5245938
36442,138.8836966
36443,127.5016845
36444,143.9218515
36445,152.3322897
36446,120.4346787
36447,155.0931205
36448,142.7805321
36449,94.77189496
36450,90.56231675
36451,112.7084226
36452,101.7322363
36453,95.26965274
36454,88.39297667
36455,67.774227
36456,72.70231389
36457,69.83141507
36458,68.50833619
36459,73.85051559
36460,93.75182297
36461,93.75828877
36462,97.86426477
36463,103.5115949
36464,109.158925
36465,114.5011044
36466,109.9939675
36467,115.6412977
36468,148.2099786
36469,139.0809719
36470,158.3644457
36471,142.1492307
36472,151.3708441
36473,126.3375643
36474,125.6096626
36475,102.1177369
36476,89.29504575
36477,71.96521771
36478,52.28218557
36479,9.847470849
36480,13.86010557
36481,18.08188082
36482,16.45365121
36483,17.08601897
36484,30.83863655
36485,52.39023985
36486,64.69523626
36487,62.44110469
36488,51.5738602
36489,92.19819419
36490,77.2314395
36491,74.97730793
36492,78.3640407
36493,94.16583787
36494,104.7069605
36495,115.4699281
36496,118.8415367
36497,89.70874659
36498,71.13624935
36499,49.50423637
36500,41.82104991
36501,25.82990126
36502,16.00265124
36503,24.52888868
36504,18.38705635
36505,20.76345297
36506,29.79751587
36507,39.23920547
