No,AQI
34968,17.94589632
34969,18.13564973
34970,18.04396992
34971,18.091876
34972,29.96664218
34973,34.97623173
34974,34.9643791
34975,35.65515962
34976,34.8763122
34977,35.21624047
34978,35.62925522
34979,43.41558037
34980,40.0392716
34981,44.89256397
34982,49.23477656
34983,31.23763849
34984,30.05606849
34985,27.81471474
34986,27.00277607
34987,28.03530657
34988,28.92254557
34989,68.18396648
34990,71.05234179
34991,51.24199974
34992,42.41976314
34993,41.70911219
34994,42.83561799
34995,36.74231684
34996,31.73891953
34997,35.17221141
34998,37.35686453
34999,50.88890259
35000,52.11364821
35001,55.18954567
35002,55.4154503
35003,65.83828249
35004,63.16216536
35005,67.53245181
35006,65.55093771
35007,79.65579472
35008,71.30961672
35009,80.06397045
35010,135.264945
35011,93.6652329
35012,158.8678761
35013,88.74744958
35014,52.03670847
35015,56.13688197
35016,31.748128
35017,33.63100364
35018,30.65265479
35019,31.65895673
35020,30.17652614
35021,28.51257737
35022,27.48177861
35023,27.20176323
35024,26.49844843
35025,43.91223264
35026,44.04778717
35027,61.13784809
35028,86.26824587
35029,77.93246908
35030,55.41914701
35031,70.2177438
35032,119.474376
35033,90.98873142
35034,102.3588366
35035,207.5914715
35036,157.8321284
35037,180.3982834
35038,119.6940817
35039,89.15164342
35040,80.98907081
35041,51.78233517
35042,61.80668665
35043,73.12629
35044,77.0658077
35045,80.94654117
35046,88.45181498
35047,110.9610939
35048,103.7271061
35049,96.87450614
35050,96.44558214
35051,98.49182548
35052,110.2174116
35053,109.4877627
35054,119.1385429
35055,230.7708548
35056,220.59239
35057,218.9676639
35058,220.9191424
35059,199.858949
35060,226.7466347
35061,200.0075109
35062,197.2307777
35063,122.88934
35064,135.4440514
35065,157.3590995
35066,150.9300774
35067,127.6213426
35068,158.8301773
35069,173.5594767
35070,103.8723749
35071,98.40340888
35072,85.34525274
35073,113.9246648
35074,122.3924999
35075,164.1417092
35076,172.5913118
35077,212.0423759
35078,228.428294
35079,133.7819032
35080,247.2640298
35081,250.6715632
35082,252.1279853
35083,201.8685371
35084,188.8279115
35085,161.9790237
35086,142.9609433
35087,120.9130428
35088,102.0292118
35089,112.3252162
35090,100.6746933
35091,105.2411551
35092,111.7717655
35093,93.51610231
35094,91.72833123
35095,95.41702733
35096,85.51943109
35097,133.1624011
35098,146.1710625
35099,138.8372371
35100,105.3046378
35101,143.014489
35102,149.6050366
35103,134.7345473
35104,168.602306
35105,140.1057702
35106,162.4910873
35107,206.0086925
35108,223.6484507
35109,224.9028858
35110,220.4806904
35111,206.7250209
35112,263.4550434
35113,220.0992323
35114,145.3724212
35115,174.9366719
35116,162.221756
35117,131.6737242
35118,95.65236182
35119,127.6790675
35120,150.7026824
35121,164.0805144
35122,215.7101907
35123,155.6582148
35124,217.0618773
35125,282.032669
35126,333.042095
35127,332.1475881
35128,305.4307005
35129,286.003546
35130,267.4832774
35131,249.2210296
35132,317.6518846
35133,217.9287759
35134,159.9141114
35135,176.7600028
35136,240.3345477
35137,244.7509826
35138,269.6679394
35139,177.4608212
35140,119.7662641
35141,115.7157086
35142,85.02257797
35143,88.10953577
35144,70.37779594
35145,75.27404797
35146,67.05147571
35147,63.2295984
35148,110.1955865
35149,98.43360355
35150,96.10850545
35151,102.3505846
35152,96.15830383
35153,96.85870513
35154,113.2740451
35155,114.2071976
35156,127.483703
35157,149.4745479
35158,126.7001235
35159,145.8411507
35160,97.30992811
35161,69.37277122
35162,78.5459199
35163,58.1494371
35164,81.45547466
35165,95.89178184
35166,98.34621145
35167,107.8694785
35168,111.2831368
35169,130.9008505
35170,131.6932819
35171,133.953503
35172,195.9027169
35173,195.7115332
35174,209.8063336
35175,193.0297658
35176,108.8345921
35177,123.5224573
35178,108.6713383
35179,83.23226505
35180,87.36176649
35181,61.57477362
35182,55.67785676
35183,32.98134868
35184,35.10303438
35185,65.98361287
35186,36.21243509
35187,69.85705266
35188,56.32911004
35189,61.55802373
35190,40.41855979
35191,57.39397635
35192,70.93396962
35193,89.54453508
35194,70.93052851
35195,72.76369246
35196,83.0628192
35197,89.67122485
35198,94.48273492
35199,116.6904941
35200,107.0523784
35201,108.7830081
35202,92.89692486
35203,82.45531926
35204,84.1470819
35205,88.76778106
35206,60.59437241
35207,36.00450909
35208,32.59683081
35209,35.30340832
35210,39.22367088
35211,40.73759213
35212,44.36402341
35213,50.49529803
35214,43.6521218
35215,44.67646049
35216,54.82578544
35217,59.99111061
35218,66.5426555
35219,60.64942026
35220,67.47401597
35221,77.11937813
35222,87.94027866
35223,95.70424783
35224,97.44991257
35225,101.5476874
35226,104.2510602
35227,103.9200501
35228,96.92278561
35229,90.48581232
35230,95.815338
35231,114.704598
35232,123.7237163
35233,137.2456412
35234,130.8418951
35235,113.4052413
35236,93.38066354
35237,93.77019525
35238,36.9641828
35239,37.69705815
35240,35.3423588
35241,106.7098465
35242,128.7728509
35243,129.2845376
35244,117.2368132
35245,134.9627868
35246,118.9577551
35247,149.1905485
35248,139.7486734
35249,150.6893954
35250,182.1036002
35251,175.8072231
35252,203.262927
35253,191.2341442
35254,118.1432742
35255,101.4343175
35256,138.363279
35257,111.2999876
35258,102.4376491
35259,81.03965471
35260,50.57721516
35261,55.53802046
35262,64.39633665
35263,66.3655596
35264,68.63859034
35265,70.23844602
35266,76.30076671
35267,79.24449458
35268,99.85672056
35269,90.59725901
35270,98.71957343
35271,113.8142617
35272,121.0117224
35273,107.6201862
35274,153.9880181
35275,150.5823154
35276,134.4284335
35277,124.7848974
35278,90.51043945
35279,49.16536672
35280,41.64180691
35281,35.6118543
35282,32.64094815
35283,31.85651553
35284,72.02465983
35285,65.78792575
35286,75.17289399
35287,71.00852358
35288,91.99691466
35289,99.15078227
35290,96.16544085
35291,92.3115761
35292,87.61484102
35293,90.491278
35294,84.23453209
35295,82.73269652
35296,88.45472658
35297,64.03139934
35298,87.70094959
35299,30.47093945
35300,42.99897806
35301,31.31710327
35302,28.48711748
35303,25.90451384
35304,24.51039678
35305,22.89166552
35306,21.00454472
35307,20.64607715
35308,28.8898985
35309,27.02332079
35310,25.60607331
35311,25.61191424
35312,25.59568377
35313,34.49859766
35314,33.55828321
35315,39.02429602
35316,37.60938436
35317,89.60130479
35318,124.7081477
35319,112.0303463
35320,95.10642823
35321,100.5180374
35322,108.5780801
35323,119.4449254
35324,122.6647401
35325,107.1492641
35326,89.20906896
35327,85.76684819
35328,81.0768189
35329,71.25287296
35330,69.65984035
35331,41.76608832
35332,40.76938167
35333,45.97984851
35334,33.47912415
35335,35.99018786
35336,30.60982376
35337,31.56272862
35338,27.69460634
35339,27.343607
35340,82.88325824
35341,80.75530585
35342,75.79652462
35343,100.9037288
35344,139.0240287
35345,91.67461465
35346,99.4349174
35347,125.6752738
35348,110.1914242
35349,160.5140424
35350,45.9964383
35351,30.80745838
35352,28.44671223
35353,27.58100158
35354,26.88869624
35355,34.84899874
35356,29.66994749
35357,39.98219731
35358,35.9324163
35359,41.91780816
35360,44.57992203
35361,63.1566742
35362,69.30319473
35363,70.81963752
35364,78.94230708
35365,87.88909841
35366,106.9047191
35367,157.5203522
35368,150.5034343
35369,149.3159971
35370,151.2920142
35371,156.1702554
35372,129.5401438
35373,167.5222024
35374,77.46213828
35375,53.57079215
35376,45.39923512
35377,43.18222156
35378,36.52135598
35379,46.09820722
35380,53.19598959
35381,52.98347432
35382,52.73702422
35383,60.5829295
35384,60.99426713
35385,65.47245957
35386,62.88284446
35387,68.15416935
35388,74.06614323
35389,80.87512727
35390,85.77478241
35391,91.35726796
35392,109.363967
35393,95.0441253
35394,109.1910717
35395,115.4828055
35396,106.3487253
35397,142.2794213
35398,97.48465157
35399,101.7643907
35400,77.17545046
35401,70.52349643
35402,66.71257126
35403,51.39747986
35404,47.68590838
35405,47.66865697
35406,63.42383086
35407,68.61309817
35408,82.56415203
35409,80.62370892
35410,116.6175588
35411,87.41739612
35412,103.3346967
35413,124.9980822
35414,160.7325432
35415,139.471397
35416,152.3340112
35417,128.1407749
35418,141.8028422
35419,166.8307777
35420,186.7481244
35421,148.9552248
35422,104.7714006
35423,117.5564858
35424,114.4920711
35425,110.6510338
35426,102.5016083
35427,87.09059923
35428,68.21933797
35429,71.78509954
35430,73.37618789
35431,74.8119878
35432,73.8382558
35433,80.74363927
35434,79.78544327
35435,79.16682225
35436,79.70837381
35437,86.70381346
35438,85.80813095
35439,88.75130838
35440,89.51651657
35441,91.88200161
35442,92.82960507
35443,93.42861832
35444,139.8323085
35445,136.946861
35446,126.3049188
35447,87.77223985
35448,143.9956743
35449,64.77055564
35450,40.31962639
35451,37.44446323
35452,36.50810257
35453,40.99479336
35454,38.2801215
35455,35.46261816
35456,35.33536079
35457,58.32692628
35458,232.1126302
35459,72.310094
35460,78.65654431
35461,93.74192284
35462,101.2270028
35463,98.69847319
35464,92.62462355
35465,75.17113447
35466,87.00915462
35467,102.6666538
35468,81.81108638
35469,75.72641249
35470,70.84984571
35471,74.29041378
35472,89.40883556
35473,90.02989108
35474,88.63678048
35475,114.2336867
35476,53.85529884
35477,59.25657002
35478,64.13007954
35479,69.44199893
35480,72.28696799
35481,77.02083064
35482,68.25270959
35483,85.74694789
35484,71.26884319
35485,79.80882182
35486,83.21958662
35487,81.95703194
35488,95.07565175
35489,93.89650394
35490,85.55714686
35491,85.37929423
35492,84.60175947
35493,67.12567923
35494,60.24143556
35495,73.48760679
35496,75.94268774
35497,67.157481
35498,44.51791826
35499,59.65943373
35500,60.93338
35501,63.2788905
35502,71.06691099
35503,74.1415451
35504,78.40079312
35505,82.54817165
35506,87.76035584
35507,86.99066398
35508,92.04386768
35509,91.87171873
35510,102.4250755
35511,154.9134068
35512,121.6137271
35513,142.1837408
35514,137.2246204
35515,190.7365095
35516,128.8909282
35517,112.5200929
35518,88.71355611
35519,78.4965653
35520,80.47643566
35521,68.20479715
35522,67.4183555
35523,77.34640642
35524,71.44076005
35525,72.60787854
35526,72.02173741
35527,75.11095197
35528,76.31764679
35529,81.79839878
35530,87.87754955
35531,88.93744456
35532,108.3409377
35533,101.2519314
35534,102.3806116
35535,107.1678968
35536,116.9093226
35537,157.6986454
35538,148.1244018
35539,168.2455027
35540,121.9582174
35541,110.2570323
35542,93.2616072
35543,103.1804395
35544,79.9479983
35545,90.22221783
35546,79.77174657
35547,90.30793649
35548,76.36938463
35549,75.75387765
35550,78.00030191
35551,76.92047757
35552,77.68725875
35553,77.69460364
35554,85.01188159
35555,100.855004
35556,103.4979361
35557,120.889813
35558,111.0604239
35559,112.9722837
35560,151.0682904
35561,140.0496529
35562,153.2973101
35563,114.2679919
35564,116.2558706
35565,121.0762719
35566,100.6335967
35567,127.8907619
35568,118.105189
35569,148.813745
35570,126.8884285
35571,91.36462615
35572,89.63322253
35573,120.8199055
35574,128.7609281
35575,124.6670138
35576,136.6932317
35577,104.312863
35578,76.84636146
35579,89.59701225
35580,114.3489676
35581,100.7099009
35582,103.8311028
35583,123.9976306
35584,99.5826136
35585,118.5730584
35586,92.50621275
35587,86.18802423
35588,106.3289678
35589,82.2752424
35590,93.2624339
35591,117.6371571
35592,78.50509013
35593,72.16111089
35594,72.08792622
35595,67.44577999
35596,67.04783923
35597,78.72010918
35598,81.35756632
35599,83.73271615
35600,88.62822918
35601,96.56679116
35602,74.33497122
35603,81.96984321
35604,77.06500633
35605,96.40265526
35606,88.99533452
35607,112.0203421
35608,93.91595534
35609,103.3712142
35610,118.5176525
35611,87.20263637
35612,89.6962913
35613,59.1205164
35614,55.1457327
35615,69.28413429
35616,60.99877454
35617,62.84545766
35618,64.03295117
35619,57.20002354
35620,72.38886857
35621,66.25157916
35622,73.9575657
35623,74.85559307
35624,86.33743971
35625,93.86876699
35626,93.50057171
35627,94.43401708
35628,109.5626951
35629,98.64212216
35630,110.3154669
35631,123.787149
35632,137.6581242
35633,133.9680979
35634,113.0688177
35635,126.5304308
35636,85.14852071
35637,80.3753295
35638,93.479227
35639,101.7036026
35640,93.06032585
35641,120.3732968
35642,89.32671481
35643,140.3729405
35644,133.699666
35645,144.9624321
35646,135.2913628
35647,142.8282649
35648,121.1940187
35649,123.4764646
35650,129.4362805
35651,134.2463873
35652,140.4778802
35653,143.1378218
35654,140.1836741
35655,186.065456
35656,170.3407591
35657,204.4079386
35658,223.8176623
35659,193.5787198
35660,171.716492
35661,155.5533136
35662,143.6920985
35663,148.4039698
35664,141.7150588
35665,135.0778453
35666,132.8628904
35667,134.0784329
35668,124.4594716
35669,110.1135772
35670,89.64603823
35671,87.21478633
35672,83.12768564
35673,83.54142511
35674,81.55624409
35675,80.46312735
35676,94.40524271
35677,89.91005629
35678,91.80615943
35679,101.4409482
35680,94.75005714
35681,98.66994459
35682,118.2400329
35683,99.78234973
35684,116.7348761
35685,112.5699192
35686,74.9426606
35687,75.24591232
35688,76.05434367
35689,89.97981512
35690,96.5438851
35691,84.4705763
35692,86.88310403
35693,88.16236451
35694,89.42705531
35695,91.53471408
35696,93.11265333
35697,103.4724086
35698,117.5177299
35699,101.6046501
35700,145.6656261
35701,124.691572
35702,132.2801358
35703,118.4375122
35704,193.1394873
35705,132.3123202
35706,64.44685581
35707,54.8400986
35708,56.60725976
35709,44.88610796
35710,34.29617649
35711,31.04588332
35712,59.61262034
35713,53.38552712
35714,35.48370349
35715,54.19258846
35716,62.86609654
35717,82.20753927
35718,79.30860579
35719,79.27403418
35720,79.04069592
35721,86.69017642
35722,84.43765689
35723,91.42380519
35724,119.0477736
35725,96.2183199
35726,92.16122441
35727,89.34078552
35728,86.02582213
35729,116.6239794
35730,88.2200786
35731,86.5921797
35732,43.05363078
35733,49.01402304
35734,36.99351057
35735,39.75185401
35736,35.41823926
35737,44.03000609
35738,59.97360532
35739,64.78386738
35740,67.40324648
35741,70.26046426
35742,72.46664642
35743,73.92986484
35744,73.45930684
35745,37.46925607
35746,97.13381255
35747,118.4984014
35748,129.2090296
35749,94.80821478
35750,97.56654723
35751,98.54299277
35752,112.6451312
35753,84.35771557
35754,64.77193724
35755,43.08385232
35756,39.4689505
35757,35.10408363
35758,40.49614689
35759,42.35812444
35760,46.18234782
35761,69.73596028
35762,68.30113793
35763,69.34711575
35764,74.30465909
35765,75.458367
35766,75.30392146
35767,76.67929367
35768,76.48501629
35769,74.26148488
35770,74.63962827
35771,77.37896491
35772,82.9628572
35773,86.16749184
35774,94.08112501
35775,97.27619426
35776,100.3955451
35777,108.7007676
35778,112.9546776
35779,110.5008357
35780,113.48296
35781,119.4063356
35782,121.6076227
35783,119.1509112
35784,123.6419283
35785,118.3672702
35786,107.3766368
35787,95.81621685
35788,113.5021531
35789,111.166163
35790,108.7186124
35791,101.9760348
35792,114.6904837
35793,136.6976456
35794,122.2093683
35795,108.6354456
35796,103.4933247
35797,109.2685464
35798,111.1983586
35799,109.2404802
35800,108.932746
35801,106.3041871
35802,106.9755034
35803,101.073081
35804,98.34825782
35805,96.08058821
35806,112.461532
35807,114.8877867
35808,151.3512224
35809,116.9671341
35810,96.88085389
35811,95.10514279
35812,93.20805199
35813,104.0732555
35814,106.7844938
35815,104.488248
35816,103.1027527
35817,114.0251828
35818,125.7172495
35819,120.5051197
35820,94.53751343
35821,107.5050849
35822,91.9404489
35823,90.93638501
35824,95.46249603
35825,99.9928509
35826,105.9115264
35827,115.6500894
35828,113.656598
35829,86.081652
35830,111.5381236
35831,118.7632378
35832,94.27679047
35833,83.71665123
35834,75.86956614
35835,63.82066842
35836,46.18255724
35837,43.68844162
35838,49.0683102
35839,34.38691018
35840,31.12157063
35841,34.8987071
35842,30.98131268
35843,29.51101586
35844,90.88681847
35845,68.03109458
35846,65.95625449
35847,51.85628742
35848,63.36974952
35849,62.13346918
35850,67.15415666
35851,67.26609472
35852,52.65505837
35853,38.00511667
35854,38.14003682
35855,34.57732569
35856,44.51111553
35857,46.4653006
35858,65.51457563
35859,67.72106272
35860,109.9656322
35861,97.50634136
35862,98.99996153
35863,112.8566385
35864,105.6706201
35865,109.7349977
35866,102.6361252
35867,102.3167196
35868,149.567089
35869,163.6274607
35870,176.111997
35871,137.383094
35872,99.51640692
35873,76.4394945
35874,62.98586631
35875,42.36708109
35876,30.7324165
35877,31.17187637
35878,31.09599885
35879,31.19933471
35880,30.62590985
35881,34.82151616
35882,40.11855122
35883,38.65631903
35884,65.11601453
35885,76.03371122
35886,76.36129077
35887,79.62318307
35888,83.83861358
35889,111.7663984
35890,117.7383824
35891,85.84430568
35892,97.72970831
35893,130.8737365
35894,122.9169765
35895,110.9833996
35896,118.3076811
35897,95.20598912
35898,66.38548387
35899,41.32004696
35900,40.38392637
35901,49.3725227
35902,48.59358096
35903,43.75207584
35904,40.66634853
35905,45.74133603
35906,42.26458447
35907,32.8376141
35908,43.82198731
35909,63.16112474
35910,77.48840083
35911,76.49965599
35912,79.72452099
35913,100.6332835
35914,92.18029025
35915,102.2875689
35916,113.9728027
35917,125.1932496
35918,123.5372045
35919,109.6907313
35920,116.3417226
35921,119.8453138
35922,97.89260295
35923,107.44493
35924,101.2903567
35925,102.2649011
35926,98.80363903
35927,75.61527084
35928,46.55848432
35929,52.01811367
35930,63.50641078
35931,68.49756024
35932,71.88277907
35933,74.94046893
35934,78.33530139
35935,79.31547112
35936,79.31780693
35937,78.89154722
35938,81.83752945
35939,86.22761188
35940,90.26878343
35941,100.7851016
35942,127.5571282
35943,111.2356745
35944,119.1577207
35945,144.2406298
35946,122.7743652
35947,87.43767086
35948,105.4594364
35949,109.0390599
35950,101.7955208
35951,76.40458401
35952,67.38767516
35953,68.16654164
35954,72.07280178
35955,74.31571636
35956,74.49588407
35957,74.60744828
35958,79.27703284
35959,90.19924469
35960,90.71839408
35961,90.11145301
35962,95.1214144
35963,95.08605157
35964,96.49990519
35965,106.363366
35966,116.0557415
35967,119.9299625
35968,123.4390549
35969,125.5043025
35970,124.2619437
35971,120.08706
35972,117.4534329
35973,99.16898067
35974,85.79877065
35975,81.46386118
35976,82.91094583
35977,82.55244523
35978,80.99133252
35979,78.65800041
35980,62.61677028
35981,42.50727462
35982,32.5397873
35983,28.28882238
35984,24.58870833
35985,23.50172548
35986,23.34224142
35987,22.60365845
35988,23.69371995
35989,23.59801026
35990,28.09770059
35991,28.04681624
35992,24.52193829
35993,24.14746136
35994,24.09718236
35995,23.99537021
35996,23.70852807
35997,23.09058776
35998,22.77267747
35999,23.48773263
36000,24.14783699
36001,24.14783699
36002,24.14783699
36003,23.92081739
36004,22.3888747
36005,21.92741855
36006,21.60784631
36007,76.3839784
36008,48.25386736
36009,69.56878524
36010,83.32116682
36011,105.9444046
36012,112.8560406
36013,98.89626707
36014,95.78142378
36015,111.0820481
36016,143.4872603
36017,122.0032309
36018,135.44856
36019,115.0304379
36020,115.1690555
36021,116.4366435
36022,102.0268641
36023,73.4922207
36024,70.08196775
36025,61.11203105
36026,42.83826712
36027,34.91508743
36028,35.59247131
36029,29.4735412
36030,28.36843137
36031,25.31451001
36032,24.46571317
36033,23.86563342
36034,23.4680031
36035,23.5098954
36036,23.78047106
36037,23.78047106
36038,22.690592
36039,23.41635679
36040,24.23669032
36041,23.95407055
36042,22.83016955
36043,23.13735475
36044,23.43515914
36045,21.86584026
36046,22.84014402
36047,21.86584026
36048,24.04113784
36049,24.05431509
36050,23.4932168
36051,22.75652464
36052,23.59414657
36053,23.33560563
36054,23.33560563
36055,22.47200637
36056,66.54117435
36057,62.82255579
36058,74.07483689
36059,139.429111
36060,108.0074643
36061,146.2366467
36062,164.849735
36063,111.7109317
36064,108.5059991
36065,112.9373225
36066,51.06555638
36067,37.54782119
36068,33.1918394
36069,41.53058958
36070,54.58311755
36071,53.21223767
36072,55.13094945
36073,35.27431219
36074,33.27996286
36075,62.93902032
36076,65.89491038
36077,72.36357705
36078,79.92022148
36079,82.59792582
36080,87.7192158
36081,93.85386017
36082,99.70937903
36083,125.7173413
36084,113.5030729
36085,118.227331
36086,108.2435154
36087,111.739247
36088,115.337382
36089,149.4863698
36090,118.3187183
36091,61.70269753
36092,111.1124868
36093,113.6801804
36094,90.13508509
36095,108.1309639
36096,100.9793135
36097,102.0604045
36098,101.7607363
36099,110.4848852
36100,110.2230354
36101,77.26076084
36102,87.31735439
36103,84.8301589
36104,100.3323478
36105,82.42214956
36106,119.4274552
36107,83.03776535
36108,86.89346336
36109,91.22506082
36110,107.8474844
36111,103.3594652
36112,98.76041746
36113,92.34577813
36114,94.57442516
36115,78.11442757
36116,65.39539042
36117,55.18642676
36118,35.93137605
36119,36.09108598
36120,39.66407649
36121,34.73153598
36122,33.88828893
36123,30.12727356
36124,30.57609495
36125,30.74635517
36126,45.07783411
36127,45.28343557
36128,72.3536129
36129,83.8911804
36130,125.1255474
36131,121.1202488
36132,126.6258103
36133,126.5356742
36134,128.5196543
36135,146.349114
36136,119.5229873
36137,114.5138196
36138,243.3610135
36139,155.9867686
36140,88.09176214
36141,81.71334599
36142,99.46710076
36143,92.32323711
36144,87.65991591
36145,77.30508722
36146,76.75412697
36147,76.30551043
36148,77.90382318
36149,77.7061524
36150,76.4461934
36151,77.52716573
36152,82.01365671
36153,78.19872846
36154,78.35613521
36155,80.73467711
36156,80.74235584
36157,94.66579264
36158,89.60807332
36159,94.44196537
36160,111.5369407
36161,126.71621
36162,111.5943598
36163,109.7967478
36164,95.68379247
36165,95.37105568
36166,92.84000522
36167,91.47717565
36168,85.40140781
36169,78.31930557
36170,78.18695026
36171,76.34868368
36172,76.5826795
36173,73.82049292
36174,73.97037845
36175,78.46513516
36176,79.25096116
36177,83.11759986
36178,82.91910445
36179,83.98841905
36180,94.11990711
36181,103.8365008
36182,107.4116192
36183,125.4778566
36184,93.78639376
36185,95.61396924
36186,103.2724222
36187,101.322779
36188,95.75566804
36189,95.22117466
36190,91.38618676
36191,46.95012762
36192,103.5244582
36193,101.8452774
36194,74.12461478
36195,49.72662771
36196,47.25560236
36197,109.3028952
36198,105.8975536
36199,100.1223314
36200,75.3797845
36201,95.64693097
36202,88.70940437
36203,85.18781782
36204,78.01819892
36205,80.40759174
36206,86.34686792
36207,80.89656961
36208,76.28218788
36209,48.60936364
36210,37.83580161
36211,31.32663473
36212,30.21896955
36213,34.02658613
36214,59.3934079
36215,50.86027752
36216,47.44645074
36217,42.16882577
36218,30.49354162
36219,29.30381973
36220,30.6437728
36221,30.64502904
36222,82.60708742
36223,80.80102506
36224,91.2493242
36225,91.4185429
36226,102.9860107
36227,85.91545057
36228,88.40371233
36229,94.7476578
36230,88.3193245
36231,86.67842433
36232,125.4734637
36233,102.0620414
36234,97.90634784
36235,118.631016
36236,87.13893749
36237,64.70265182
36238,49.3116462
36239,44.50460136
36240,58.48822017
36241,58.63237734
36242,50.38887443
36243,59.77597971
36244,61.8433515
36245,67.33344752
36246,72.63033832
36247,77.81423145
36248,83.3227762
36249,83.71772248
36250,75.98848901
36251,74.15153079
36252,82.09041396
36253,86.37276387
36254,92.72061933
36255,83.65238191
36256,112.9726631
36257,107.5923455
36258,123.0661711
36259,71.29924017
36260,99.54045815
36261,112.1746144
36262,67.12473574
36263,59.58650692
36264,35.91316666
36265,33.84806146
36266,33.17786076
36267,32.83775323
36268,27.78618533
36269,31.61200965
36270,32.36638461
36271,32.70040016
36272,31.68628227
36273,32.11320371
36274,30.67530467
36275,31.47361516
36276,31.71524723
36277,33.76735992
36278,32.70384302
36279,32.69783912
36280,31.31116619
36281,31.31116619
36282,30.99536074
36283,30.99536074
36284,30.84186268
36285,30.0623731
36286,30.0623731
36287,24.57994806
36288,30.00604202
36289,30.00604202
36290,30.15290791
36291,57.16014298
36292,62.90555258
36293,60.00606467
36294,69.7923454
36295,82.27726052
36296,68.45230805
36297,71.25100185
36298,80.01781141
36299,96.83979592
36300,98.80482489
36301,90.46203257
36302,94.51231865
36303,94.22827128
36304,160.8861442
36305,78.97139929
36306,62.55112579
36307,57.88950138
36308,59.49867826
36309,53.85740886
36310,49.57245085
36311,48.23983805
36312,56.90590278
36313,57.14534403
36314,56.24121116
36315,62.11372432
36316,63.94308074
36317,65.41425629
36318,64.20386025
36319,66.83877145
36320,74.83601061
36321,77.74633031
36322,65.55609688
36323,101.8728751
36324,69.14058048
36325,65.4917837
36326,90.09951349
36327,85.08878092
36328,88.99931882
36329,89.57183777
36330,55.85687783
36331,53.1254239
36332,83.49850665
36333,44.65559036
36334,35.22629498
36335,49.56632418
36336,36.52083812
36337,35.96894198
36338,37.26883474
36339,47.27897783
36340,40.65244383
36341,48.05023694
36342,63.57452151
36343,70.14667845
36344,76.89757734
36345,75.88195035
36346,77.31648869
36347,87.99647688
36348,98.94548962
36349,126.7749959
36350,105.7255933
36351,96.56282838
36352,98.33723709
36353,98.00361266
36354,85.09985015
36355,48.50572056
36356,88.86242293
36357,74.76300881
36358,47.08653571
36359,49.02050479
36360,61.86711664
36361,69.29946979
36362,69.09127069
36363,68.28515834
36364,66.38784248
36365,67.62507399
36366,70.36789017
36367,70.870437
36368,68.78677082
36369,72.03915721
36370,72.60099857
36371,72.92854951
36372,78.24872443
36373,82.5497334
36374,128.8140004
36375,127.7740026
36376,121.1615153
36377,129.560936
36378,86.97652546
36379,80.43316358
36380,110.4406744
36381,53.13368433
36382,54.12465912
36383,60.88317495
36384,62.67973573
36385,60.23398256
36386,66.06768344
36387,66.22217186
36388,69.61990028
36389,74.29191637
36390,83.01430911
36391,82.62099911
36392,81.93562053
36393,82.76251314
36394,82.95573498
36395,88.29758699
36396,68.4392128
36397,67.05131209
36398,59.02632372
36399,58.60141017
36400,105.2686601
36401,111.791521
36402,100.299585
36403,70.37124271
36404,91.58823789
36405,99.87121689
36406,91.18534164
36407,91.27700381
36408,86.69221297
36409,83.7312839
36410,80.59453531
36411,83.95332794
36412,81.69215995
36413,81.43869391
36414,87.31150945
36415,95.2508456
36416,102.0303773
36417,93.56341891
36418,94.72748857
36419,103.2481906
36420,137.7782226
36421,134.4394917
36422,143.2166755
36423,84.57770835
36424,67.04180265
36425,60.82452371
36426,44.84634265
36427,34.14920388
36428,29.67428981
36429,28.15337879
36430,40.85542953
36431,40.1114799
36432,36.02078357
36433,38.71324696
36434,45.26257771
36435,50.98841281
36436,65.6243991
36437,83.55005306
36438,101.3363216
36439,98.40511232
36440,90.0848615
36441,95.20235615
36442,94.71373552
36443,99.18009663
36444,88.90087354
36445,112.4820669
36446,116.7140081
36447,105.1515434
36448,96.35641954
36449,65.36597482
36450,57.34794433
36451,97.02724228
36452,79.33546039
36453,73.24757629
36454,58.51589751
36455,50.66389804
36456,54.0723026
36457,70.45233934
36458,74.59954152
36459,75.07754749
36460,80.96866365
36461,80.52499414
36462,84.85470186
36463,87.75794971
36464,97.83418141
36465,107.0573747
36466,103.7383538
36467,104.1736403
36468,91.27679446
36469,109.7202843
36470,90.23604569
36471,104.4659394
36472,99.35066109
36473,104.7175449
36474,95.44831116
36475,88.40656846
36476,90.59718084
36477,79.98406035
36478,72.16975941
36479,59.10930291
36480,61.38857651
36481,61.65423937
36482,62.02826596
36483,61.05719493
36484,64.78835248
36485,77.79174318
36486,80.72355811
36487,82.49641621
36488,82.34570466
36489,97.47910329
36490,93.09543585
36491,97.57762248
36492,100.8895068
36493,109.332666
36494,92.20819901
36495,111.2729695
36496,104.6272998
36497,92.46643003
36498,86.37554375
36499,80.32356659
36500,75.91888948
36501,72.16768259
36502,70.2300271
36503,73.16756248
36504,71.2154358
36505,68.13267433
36506,70.15919591
36507,73.74947901
36508,78.18053207
36509,75.99747555
36510,79.76951601
36511,79.01069421
36512,86.06729423
36513,83.26723298
36514,83.27867161
36515,69.57754123
36516,99.21616474
36517,95.9326061
36518,84.95097991
36519,81.226374
36520,81.36377888
36521,80.86271926
36522,100.2458137
36523,99.29914816
36524,92.80677611
36525,99.90962702
36526,102.6557336
36527,102.3313457
36528,94.33471667
36529,108.2378938
